title,rating,url
Lemongrass and Cilantro Sauce ,3.75,https://www.epicurious.com/search?q=Lemongrass+and+Cilantro+Sauce
Onion and Garlic Beer Soup ,3.75,https://www.epicurious.com/search?q=Onion+and+Garlic+Beer+Soup
Bourbon Pumpkin Cheesecake ,5.0,https://www.epicurious.com/search?q=Bourbon+Pumpkin+Cheesecake
Tropical Banana Sundaes ,3.75,https://www.epicurious.com/search?q=Tropical+Banana+Sundaes
Watermelon and Strawberry Margarita ,4.375,https://www.epicurious.com/search?q=Watermelon+and+Strawberry+Margarita
Oatmeal Coconut Squares with Chocolate Chips ,3.75,https://www.epicurious.com/search?q=Oatmeal+Coconut+Squares+with+Chocolate+Chips
Whipped Sweet Potatoes with Brown Sugar-Pecan Topping ,4.375,https://www.epicurious.com/search?q=Whipped+Sweet+Potatoes+with+Brown+Sugar-Pecan+Topping
"Tomato Salad with Shallot Vinaigrette, Capers, and Basil ",5.0,https://www.epicurious.com/search?q=Tomato+Salad+with+Shallot+Vinaigrette%2C+Capers%2C+and+Basil
Calf's Liver with Apples and Onions ,4.375,https://www.epicurious.com/search?q=Calf%27s+Liver+with+Apples+and+Onions
Tomatoes with Cream ,3.75,https://www.epicurious.com/search?q=Tomatoes+with+Cream
Almond Sablé Dough ,0.0,https://www.epicurious.com/search?q=Almond+Sabl%C3%A9+Dough
Pasta with Ricotta and Fresh Herbs ,3.125,https://www.epicurious.com/search?q=Pasta+with+Ricotta+and+Fresh+Herbs
"Mussels with Cream, Fennel, and White Wine ",5.0,https://www.epicurious.com/search?q=Mussels+with+Cream%2C+Fennel%2C+and+White+Wine
"Cranberry, Gingerly ",5.0,https://www.epicurious.com/search?q=Cranberry%2C+Gingerly
"""Like a Caesar"" ",3.75,https://www.epicurious.com/search?q=%22Like+a+Caesar%22
Steamed Asparagus with Cardamom Butter ,3.75,https://www.epicurious.com/search?q=Steamed+Asparagus+with+Cardamom+Butter
Pink Panther ,3.75,https://www.epicurious.com/search?q=Pink+Panther
Smoked Duck and Pluot Salad ,5.0,https://www.epicurious.com/search?q=Smoked+Duck+and+Pluot+Salad
Cornish Splits ,0.0,https://www.epicurious.com/search?q=Cornish+Splits
Peameal Bacon ,5.0,https://www.epicurious.com/search?q=Peameal+Bacon
"Roasted Pepper, Cucumber, and Tomato Salad ",3.75,https://www.epicurious.com/search?q=Roasted+Pepper%2C+Cucumber%2C+and+Tomato+Salad
Maine Lobster with Wild Mushrooms and Rosemary Vapor ,4.375,https://www.epicurious.com/search?q=Maine+Lobster+with+Wild+Mushrooms+and+Rosemary+Vapor
Peppery Shrimp ,4.375,https://www.epicurious.com/search?q=Peppery+Shrimp
Orange-Scented Beet Soup with Chives ,4.375,https://www.epicurious.com/search?q=Orange-Scented+Beet+Soup+with+Chives
Caramelized French Toast with Cinnamon and Berries ,4.375,https://www.epicurious.com/search?q=Caramelized+French+Toast+with+Cinnamon+and+Berries
"Chickpea, Garlic, and Mint Topping ",4.375,https://www.epicurious.com/search?q=Chickpea%2C+Garlic%2C+and+Mint+Topping
Pineapple Mint Frozen Daiquiri ,0.0,https://www.epicurious.com/search?q=Pineapple+Mint+Frozen+Daiquiri
Lime Fool with Strawberries and Kiwi ,4.375,https://www.epicurious.com/search?q=Lime+Fool+with+Strawberries+and+Kiwi
Jeweled Rice with Dried Fruit ,4.375,https://www.epicurious.com/search?q=Jeweled+Rice+with+Dried+Fruit
Coconut Lime Squares ,4.375,https://www.epicurious.com/search?q=Coconut+Lime+Squares
"White Bean, Tomato and Goat-Cheese Pizza ",3.75,https://www.epicurious.com/search?q=White+Bean%2C+Tomato+and+Goat-Cheese+Pizza
Mexican Rice ,4.375,https://www.epicurious.com/search?q=Mexican+Rice
Sour Cream Chocolate-Chip Cake ,3.75,https://www.epicurious.com/search?q=Sour+Cream+Chocolate-Chip+Cake
Spiced Ruby Lamb Shanks ,3.125,https://www.epicurious.com/search?q=Spiced+Ruby+Lamb+Shanks
Soft Fried Tortillas with Tomatillo Salsa and Chicken ,4.375,https://www.epicurious.com/search?q=Soft+Fried+Tortillas+with+Tomatillo+Salsa+and+Chicken
Pumpkin-Walnut Flapjacks ,5.0,https://www.epicurious.com/search?q=Pumpkin-Walnut+Flapjacks
Herb-Roasted Leg of Lamb with Vegetables and Jus ,4.375,https://www.epicurious.com/search?q=Herb-Roasted+Leg+of+Lamb+with+Vegetables+and+Jus
Maple Caramel Sauce ,3.125,https://www.epicurious.com/search?q=Maple+Caramel+Sauce
Zucchini and Yellow Squash Julienne ,3.125,https://www.epicurious.com/search?q=Zucchini+and+Yellow+Squash+Julienne
Charred Scallion Butter ,0.0,https://www.epicurious.com/search?q=Charred+Scallion+Butter
Salmon in Saffron Mussel Sauce ,4.375,https://www.epicurious.com/search?q=Salmon+in+Saffron+Mussel+Sauce
Lime Angel Food Cake with Lime Glaze and Pistachios ,4.375,https://www.epicurious.com/search?q=Lime+Angel+Food+Cake+with+Lime+Glaze+and+Pistachios
Chilled Watermelon-Mint Soup ,4.375,https://www.epicurious.com/search?q=Chilled+Watermelon-Mint+Soup
Smoked Salmon Smørrebrød ,5.0,https://www.epicurious.com/search?q=Smoked+Salmon+Sm%C3%B8rrebr%C3%B8d
Milk Chocolate Mousse Cake with Hazelnut Crunch Crust ,3.75,https://www.epicurious.com/search?q=Milk+Chocolate+Mousse+Cake+with+Hazelnut+Crunch+Crust
Chocolate Cream-Cheese and Lemon Cream-Cheese Frostings ,3.75,https://www.epicurious.com/search?q=Chocolate+Cream-Cheese+and+Lemon+Cream-Cheese+Frostings
Apple-Raisin Bread Pudding ,4.375,https://www.epicurious.com/search?q=Apple-Raisin+Bread+Pudding
Wild Mushroom and Arugula Crostini ,3.75,https://www.epicurious.com/search?q=Wild+Mushroom+and+Arugula+Crostini
Cod Satay with Asparagus ,3.75,https://www.epicurious.com/search?q=Cod+Satay+with+Asparagus
Moroccan Braised Beef ,4.375,https://www.epicurious.com/search?q=Moroccan+Braised+Beef
"Pan Fried Celery Root, Potato, and Goat Cheese Terrine ",4.375,https://www.epicurious.com/search?q=Pan+Fried+Celery+Root%2C+Potato%2C+and+Goat+Cheese+Terrine
Deviled Crab Salad Sandwiches ,5.0,https://www.epicurious.com/search?q=Deviled+Crab+Salad+Sandwiches
"Black, White, and Coffee Sundaes ",4.375,https://www.epicurious.com/search?q=Black%2C+White%2C+and+Coffee+Sundaes
Shredded Pork Tenderloin with Lime Sauce ,3.75,https://www.epicurious.com/search?q=Shredded+Pork+Tenderloin+with+Lime+Sauce
Hot Fudge Peppermint Stick Sauce ,5.0,https://www.epicurious.com/search?q=Hot+Fudge+Peppermint+Stick+Sauce
Braised Broccoli with Olives ,3.125,https://www.epicurious.com/search?q=Braised+Broccoli+with+Olives
Mustard Chicken ,4.375,https://www.epicurious.com/search?q=Mustard+Chicken
Vegetables on Rosemary Skewers with White-Bean Hummus ,4.375,https://www.epicurious.com/search?q=Vegetables+on+Rosemary+Skewers+with+White-Bean+Hummus
Grilled Porterhouse with Tarragon-Tomato Salad ,4.375,https://www.epicurious.com/search?q=Grilled+Porterhouse+with+Tarragon-Tomato+Salad
Ishbel's Yorkshire Pudding ,4.375,https://www.epicurious.com/search?q=Ishbel%27s+Yorkshire+Pudding
"Chicken Breasts Stuffed with Zucchini, Roasted Red Pepper, and Goat Cheese ",3.75,https://www.epicurious.com/search?q=Chicken+Breasts+Stuffed+with+Zucchini%2C+Roasted+Red+Pepper%2C+and+Goat+Cheese
Baked Clams Oreganata ,1.25,https://www.epicurious.com/search?q=Baked+Clams+Oreganata
Leg of Lamb Poached in White Wine Court Bouillon ,0.0,https://www.epicurious.com/search?q=Leg+of+Lamb+Poached+in+White+Wine+Court+Bouillon
Mesclun and Cherry Salad with Warm Goat Cheese ,4.375,https://www.epicurious.com/search?q=Mesclun+and+Cherry+Salad+with+Warm+Goat+Cheese
Frozen Almond Cappuccino Dacquoise ,4.375,https://www.epicurious.com/search?q=Frozen+Almond+Cappuccino+Dacquoise
Orange and Raisin Matzo Meal Pancakes ,5.0,https://www.epicurious.com/search?q=Orange+and+Raisin+Matzo+Meal+Pancakes
"Citrus, Celery, and Shaved Fennel Salad ",3.75,https://www.epicurious.com/search?q=Citrus%2C+Celery%2C+and+Shaved+Fennel+Salad
Zucchini and Red Pepper Enchiladas with Two Salsas ,3.75,https://www.epicurious.com/search?q=Zucchini+and+Red+Pepper+Enchiladas+with+Two+Salsas
Roast Chicken with Rosemary-Garlic Paste ,4.375,https://www.epicurious.com/search?q=Roast+Chicken+with+Rosemary-Garlic+Paste
Broccolini-Cheddar Melts ,4.375,https://www.epicurious.com/search?q=Broccolini-Cheddar+Melts
To Make Lobster Oil ,3.75,https://www.epicurious.com/search?q=To+Make+Lobster+Oil
Butternut Squash and Apple Soup ,3.75,https://www.epicurious.com/search?q=Butternut+Squash+and+Apple+Soup
Baja Fish Tacos ,4.375,https://www.epicurious.com/search?q=Baja+Fish+Tacos
Mexican Hot Cocoa ,4.375,https://www.epicurious.com/search?q=Mexican+Hot+Cocoa
Curried Potato and Spinach Soup with Onion Salsa and Minted Yogurt ,3.75,https://www.epicurious.com/search?q=Curried+Potato+and+Spinach+Soup+with+Onion+Salsa+and+Minted+Yogurt
Spicy Tofu Crumbles ,4.375,https://www.epicurious.com/search?q=Spicy+Tofu+Crumbles
"Grilled Lemons, Baby Artichokes, and Eggplant ",5.0,https://www.epicurious.com/search?q=Grilled+Lemons%2C+Baby+Artichokes%2C+and+Eggplant
"Pineapple ""Salsa"" ",4.375,https://www.epicurious.com/search?q=Pineapple+%22Salsa%22
Tofu Scramble with Yukon Gold and Sweet Potato Home Fries ,3.125,https://www.epicurious.com/search?q=Tofu+Scramble+with+Yukon+Gold+and+Sweet+Potato+Home+Fries
Coriander Pork Tenderloin with Carrot-Ginger Sauce ,3.75,https://www.epicurious.com/search?q=Coriander+Pork+Tenderloin+with+Carrot-Ginger+Sauce
Asian Chicken Salad with Snap Peas and Bok Choy ,4.375,https://www.epicurious.com/search?q=Asian+Chicken+Salad+with+Snap+Peas+and+Bok+Choy
Minted Vodka Lemonade ,5.0,https://www.epicurious.com/search?q=Minted+Vodka+Lemonade
Clarified Indian Butter ,3.75,https://www.epicurious.com/search?q=Clarified+Indian+Butter
Lamb and Eggplant Potpie with Feta Potato Crust ,3.75,https://www.epicurious.com/search?q=Lamb+and+Eggplant+Potpie+with+Feta+Potato+Crust
Cheese Sauce ,4.375,https://www.epicurious.com/search?q=Cheese+Sauce
Polenta with Butternut Squash ,3.75,https://www.epicurious.com/search?q=Polenta+with+Butternut+Squash
Rosemary-Crumb Beef Tenderloin with Pancetta-Roasted Tomatoes ,5.0,https://www.epicurious.com/search?q=Rosemary-Crumb+Beef+Tenderloin+with+Pancetta-Roasted+Tomatoes
Orange-Currant Scones ,4.375,https://www.epicurious.com/search?q=Orange-Currant+Scones
Spiced Raisin and Apple Crisp ,3.75,https://www.epicurious.com/search?q=Spiced+Raisin+and+Apple+Crisp
Chilled Cinnamon-Ginger Tea (Soojong Gwa) ,3.75,https://www.epicurious.com/search?q=Chilled+Cinnamon-Ginger+Tea+%28Soojong+Gwa%29
Roasted Cauliflower ,4.375,https://www.epicurious.com/search?q=Roasted+Cauliflower
"Pasta with Capers, Garlic, and Bread Crumbs ",3.75,https://www.epicurious.com/search?q=Pasta+with+Capers%2C+Garlic%2C+and+Bread+Crumbs
"Chicken with Green Olives, Orange, and Sherry ",3.75,https://www.epicurious.com/search?q=Chicken+with+Green+Olives%2C+Orange%2C+and+Sherry
Boysenberry Sorbet and Lemon Ice Cream Bombe ,5.0,https://www.epicurious.com/search?q=Boysenberry+Sorbet+and+Lemon+Ice+Cream+Bombe
Sort of Sephardic Sweet Potatoes and Squash ,3.75,https://www.epicurious.com/search?q=Sort+of+Sephardic+Sweet+Potatoes+and+Squash
Shark and Bake ,4.375,https://www.epicurious.com/search?q=Shark+and+Bake
Mushroom Stock ,4.375,https://www.epicurious.com/search?q=Mushroom+Stock
Garlic Broth ,3.75,https://www.epicurious.com/search?q=Garlic+Broth
Roasted Almonds with Rosemary Fleur de Sel ,3.75,https://www.epicurious.com/search?q=Roasted+Almonds+with+Rosemary+Fleur+de+Sel
Tofu Triangles in Creamy Nut Buttter Sauce with Scallions ,4.375,https://www.epicurious.com/search?q=Tofu+Triangles+in+Creamy+Nut+Buttter+Sauce+with+Scallions
Spiced Shrimp and Red Onion Sauté ,4.375,https://www.epicurious.com/search?q=Spiced+Shrimp+and+Red+Onion+Saut%C3%A9
Simple Two-Potato Gratin ,4.375,https://www.epicurious.com/search?q=Simple+Two-Potato+Gratin
Porcini Fondue with Ham and Ciabatta ,4.375,https://www.epicurious.com/search?q=Porcini+Fondue+with+Ham+and+Ciabatta
Ceciarchiata Taiglach ,3.75,https://www.epicurious.com/search?q=Ceciarchiata+Taiglach
Apricot Honey Cake ,4.375,https://www.epicurious.com/search?q=Apricot+Honey+Cake
"Okra with Scallion, Lime, and Ginger ",3.75,https://www.epicurious.com/search?q=Okra+with+Scallion%2C+Lime%2C+and+Ginger
Plum Glaze ,0.0,https://www.epicurious.com/search?q=Plum+Glaze
Tom Douglas' Bing Cherry Salmon ,3.125,https://www.epicurious.com/search?q=Tom+Douglas%27+Bing+Cherry+Salmon
Crispy Salt-and-Pepper Chicken Skin ,0.0,https://www.epicurious.com/search?q=Crispy+Salt-and-Pepper+Chicken+Skin
Spice-Crusted Rack of Lamb ,5.0,https://www.epicurious.com/search?q=Spice-Crusted+Rack+of+Lamb
Plum-Fennel Salad with Honey-Ginger Dressing ,0.0,https://www.epicurious.com/search?q=Plum-Fennel+Salad+with+Honey-Ginger+Dressing
Seriously Simple Seasoning Salt ,0.0,https://www.epicurious.com/search?q=Seriously+Simple+Seasoning+Salt
3-Ingredient Steak With Crispy Parmesan Potatoes ,4.375,https://www.epicurious.com/search?q=3-Ingredient+Steak+With+Crispy+Parmesan+Potatoes
Quick Apple Küchen ,3.125,https://www.epicurious.com/search?q=Quick+Apple+K%C3%BCchen
Poached Tangerine Slices ,0.0,https://www.epicurious.com/search?q=Poached+Tangerine+Slices
Vegan Mayonnaise ,1.25,https://www.epicurious.com/search?q=Vegan+Mayonnaise
Kim’s Black-Eyed Pea Dip ,0.0,https://www.epicurious.com/search?q=Kim%E2%80%99s+Black-Eyed+Pea+Dip
Pork Tenderloin Stir-Fry with Tangerines and Chili Sauce ,4.375,https://www.epicurious.com/search?q=Pork+Tenderloin+Stir-Fry+with+Tangerines+and+Chili+Sauce
Mango Curd ,3.125,https://www.epicurious.com/search?q=Mango+Curd
Cream Cheese Frosting ,4.375,https://www.epicurious.com/search?q=Cream+Cheese+Frosting
Chestnut and Sausage Stuffing ,4.375,https://www.epicurious.com/search?q=Chestnut+and+Sausage+Stuffing
Red-Flannel Salmon Hash with Poached Eggs and Coriander Hollandaise ,3.75,https://www.epicurious.com/search?q=Red-Flannel+Salmon+Hash+with+Poached+Eggs+and+Coriander+Hollandaise
Peppered Tuna Skewers with Wasabi Mayonnaise ,5.0,https://www.epicurious.com/search?q=Peppered+Tuna+Skewers+with+Wasabi+Mayonnaise
Quinoa with Celery and Mushrooms ,3.75,https://www.epicurious.com/search?q=Quinoa+with+Celery+and+Mushrooms
Chopped Vegetables Salsa ,3.75,https://www.epicurious.com/search?q=Chopped+Vegetables+Salsa
Sweet Potato Avocado Burger ,4.375,https://www.epicurious.com/search?q=Sweet+Potato+Avocado+Burger
Lights Out ,0.0,https://www.epicurious.com/search?q=Lights+Out
"Beefsteak Tomato, Butterhead Lettuce, and Bacon with Blue Cheese Dressing ",3.75,https://www.epicurious.com/search?q=Beefsteak+Tomato%2C+Butterhead+Lettuce%2C+and+Bacon+with+Blue+Cheese+Dressing
Sauteed Bell Pepper with Golden Raisins and Arugula ,4.375,https://www.epicurious.com/search?q=Sauteed+Bell+Pepper+with+Golden+Raisins+and+Arugula
Fish Cakes with Coleslaw and Horseradish-Dill Sauce ,4.375,https://www.epicurious.com/search?q=Fish+Cakes+with+Coleslaw+and+Horseradish-Dill+Sauce
Hot Cranberry-Rum Toddy ,0.0,https://www.epicurious.com/search?q=Hot+Cranberry-Rum+Toddy
Napoleon Champagne Cocktail ,5.0,https://www.epicurious.com/search?q=Napoleon+Champagne+Cocktail
Seafood Stew with Cabbage and Carrots ,3.125,https://www.epicurious.com/search?q=Seafood+Stew+with+Cabbage+and+Carrots
Portuguese Fisherman's Stew ,4.375,https://www.epicurious.com/search?q=Portuguese+Fisherman%27s+Stew
Marmalade Ice Cream ,5.0,https://www.epicurious.com/search?q=Marmalade+Ice+Cream
Black Cod Fillets Poached in Five-Spice Broth with Baby Bok Choy and Udon ,5.0,https://www.epicurious.com/search?q=Black+Cod+Fillets+Poached+in+Five-Spice+Broth+with+Baby+Bok+Choy+and+Udon
Milk Chocolate Semifreddo with Star Anise Carrot Cake ,4.375,https://www.epicurious.com/search?q=Milk+Chocolate+Semifreddo+with+Star+Anise+Carrot+Cake
"Pork Stew with Hard Cider, Pearl Onions, and Potatoes ",4.375,https://www.epicurious.com/search?q=Pork+Stew+with+Hard+Cider%2C+Pearl+Onions%2C+and+Potatoes
Tortellini in Parmesan Broth ,4.375,https://www.epicurious.com/search?q=Tortellini+in+Parmesan+Broth
Orange and Ginger Chicken ,3.75,https://www.epicurious.com/search?q=Orange+and+Ginger+Chicken
Lemonade and Rosé Water Coolers ,3.75,https://www.epicurious.com/search?q=Lemonade+and+Ros%C3%A9+Water+Coolers
Standing Rib Roast with Porcini and Bacon Sauce ,4.375,https://www.epicurious.com/search?q=Standing+Rib+Roast+with+Porcini+and+Bacon+Sauce
Cream of Cashew Pea Soup ,0.0,https://www.epicurious.com/search?q=Cream+of+Cashew+Pea+Soup
Ricotta Soufflés with Blackberry Compote ,4.375,https://www.epicurious.com/search?q=Ricotta+Souffl%C3%A9s+with+Blackberry+Compote
Cherry Pistachio Slice-and-Bake Cookies ,3.125,https://www.epicurious.com/search?q=Cherry+Pistachio+Slice-and-Bake+Cookies
Cod with Mushroom-Herb Crust and Tomato Compote ,3.75,https://www.epicurious.com/search?q=Cod+with+Mushroom-Herb+Crust+and+Tomato+Compote
Southwest Turkey Burgers with Corn Salsa ,4.375,https://www.epicurious.com/search?q=Southwest+Turkey+Burgers+with+Corn+Salsa
Harissa ,5.0,https://www.epicurious.com/search?q=Harissa
"Pasta with Shrimp, Tomatoes and Garlic ",3.75,https://www.epicurious.com/search?q=Pasta+with+Shrimp%2C+Tomatoes+and+Garlic
Roasted Chicken Legs with Plum Chili Salsa ,4.375,https://www.epicurious.com/search?q=Roasted+Chicken+Legs+with+Plum+Chili+Salsa
Moules au Beurre D'escargots ,5.0,https://www.epicurious.com/search?q=Moules+au+Beurre+D%27escargots
Braised Shrimp and Creamy Endive ,4.375,https://www.epicurious.com/search?q=Braised+Shrimp+and+Creamy+Endive
Ginger Pudding ,1.25,https://www.epicurious.com/search?q=Ginger+Pudding
Mustard Pickles ,4.375,https://www.epicurious.com/search?q=Mustard+Pickles
"Fennel, Prosciutto and Pine Nut Stuffing ",4.375,https://www.epicurious.com/search?q=Fennel%2C+Prosciutto+and+Pine+Nut+Stuffing
Sea Bass with Watercress Sauce ,5.0,https://www.epicurious.com/search?q=Sea+Bass+with+Watercress+Sauce
World's Best Baked Onions ,4.375,https://www.epicurious.com/search?q=World%27s+Best+Baked+Onions
Veal Scaloppine with Spring Pea Coulis and Asparagus ,2.5,https://www.epicurious.com/search?q=Veal+Scaloppine+with+Spring+Pea+Coulis+and+Asparagus
Orange-Glazed Chicken ,3.75,https://www.epicurious.com/search?q=Orange-Glazed+Chicken
"Beef, Vegetable, and Wild Mushroom Soup ",4.375,https://www.epicurious.com/search?q=Beef%2C+Vegetable%2C+and+Wild+Mushroom+Soup
Fried Ricotta and Mozzarella Dumplings with Broccoli Sauce ,3.75,https://www.epicurious.com/search?q=Fried+Ricotta+and+Mozzarella+Dumplings+with+Broccoli+Sauce
Grilled Glazed Steak and Asparagus ,5.0,https://www.epicurious.com/search?q=Grilled+Glazed+Steak+and+Asparagus
Veal Chops with Saffron Orzo and Tomato Sauce ,4.375,https://www.epicurious.com/search?q=Veal+Chops+with+Saffron+Orzo+and+Tomato+Sauce
Goat Cheese and Green Onion Pan Soufflé ,3.125,https://www.epicurious.com/search?q=Goat+Cheese+and+Green+Onion+Pan+Souffl%C3%A9
Mulled Apple Cider with Orange and Ginger ,5.0,https://www.epicurious.com/search?q=Mulled+Apple+Cider+with+Orange+and+Ginger
Apricot Cocktail II ,0.0,https://www.epicurious.com/search?q=Apricot+Cocktail+II
Halibut with Vegetables and Parsley ,3.75,https://www.epicurious.com/search?q=Halibut+with+Vegetables+and+Parsley
Curried Vegetable and Tofu Couscous ,3.125,https://www.epicurious.com/search?q=Curried+Vegetable+and+Tofu+Couscous
Chocolate-Caramel Pecan Tart ,3.125,https://www.epicurious.com/search?q=Chocolate-Caramel+Pecan+Tart
Banana-Raspberry Bread ,4.375,https://www.epicurious.com/search?q=Banana-Raspberry+Bread
Yams with Spiced Sorghum Butter ,5.0,https://www.epicurious.com/search?q=Yams+with+Spiced+Sorghum+Butter
Strawberry and Orange Fools ,5.0,https://www.epicurious.com/search?q=Strawberry+and+Orange+Fools
Twice-Roasted Sweet Potatoes With Hot Honey ,5.0,https://www.epicurious.com/search?q=Twice-Roasted+Sweet+Potatoes+With+Hot+Honey
Greek Salad Pita Sandwiches ,5.0,https://www.epicurious.com/search?q=Greek+Salad+Pita+Sandwiches
King's Cake ,1.25,https://www.epicurious.com/search?q=King%27s+Cake
Cumin Herb Rice Pilaf ,4.375,https://www.epicurious.com/search?q=Cumin+Herb+Rice+Pilaf
Tropical Fruit Champagne Granita ,5.0,https://www.epicurious.com/search?q=Tropical+Fruit+Champagne+Granita
Sweet Yogurt Cheese with Minted Strawberries ,4.375,https://www.epicurious.com/search?q=Sweet+Yogurt+Cheese+with+Minted+Strawberries
Spaghettini with Crab and Spicy Lemon Sauce ,3.125,https://www.epicurious.com/search?q=Spaghettini+with+Crab+and+Spicy+Lemon+Sauce
Tropical Fruit Compote with Mango Sorbet ,4.375,https://www.epicurious.com/search?q=Tropical+Fruit+Compote+with+Mango+Sorbet
Tender Pie Crust ,4.375,https://www.epicurious.com/search?q=Tender+Pie+Crust
Bok Choy with Beef ,3.75,https://www.epicurious.com/search?q=Bok+Choy+with+Beef
"Salmon with Orecchiette, Caramelized Onions, and Horseradish Cream ",4.375,https://www.epicurious.com/search?q=Salmon+with+Orecchiette%2C+Caramelized+Onions%2C+and+Horseradish+Cream
Seared Tuna with Oriental Citrus Sauce ,3.75,https://www.epicurious.com/search?q=Seared+Tuna+with+Oriental+Citrus+Sauce
"Garnet Yams with Maple Syrup, Walnuts, and Brandied Raisins ",5.0,https://www.epicurious.com/search?q=Garnet+Yams+with+Maple+Syrup%2C+Walnuts%2C+and+Brandied+Raisins
Asian-Style Shrimp and Pineapple Fried Rice ,3.75,https://www.epicurious.com/search?q=Asian-Style+Shrimp+and+Pineapple+Fried+Rice
Layer Cake ,0.0,https://www.epicurious.com/search?q=Layer+Cake
"Sticky Toffee Pudding with Blood Orange, Tangerine, and Whipped Crème Fraîche ",5.0,https://www.epicurious.com/search?q=Sticky+Toffee+Pudding+with+Blood+Orange%2C+Tangerine%2C+and+Whipped+Cr%C3%A8me+Fra%C3%AEche
Herbed Jasmine Rice ,3.75,https://www.epicurious.com/search?q=Herbed+Jasmine+Rice
"Apple, Pear, and Dried-Cherry Crumble ",5.0,https://www.epicurious.com/search?q=Apple%2C+Pear%2C+and+Dried-Cherry+Crumble
Loin of Pork with Prunes ,4.375,https://www.epicurious.com/search?q=Loin+of+Pork+with+Prunes
Vinegared Cucumber Salad ,3.125,https://www.epicurious.com/search?q=Vinegared+Cucumber+Salad
Chicken-Cranberry Hash ,3.75,https://www.epicurious.com/search?q=Chicken-Cranberry+Hash
Wake County Cooler ,0.0,https://www.epicurious.com/search?q=Wake+County+Cooler
Beefsteak Bismarck ,3.75,https://www.epicurious.com/search?q=Beefsteak+Bismarck
Crispy Cucumber Soup ,1.875,https://www.epicurious.com/search?q=Crispy+Cucumber+Soup
Sesame Thyme Seasoning (Za'atar) ,3.125,https://www.epicurious.com/search?q=Sesame+Thyme+Seasoning+%28Za%27atar%29
Grilled Pork Chops with Tomato Peach Relish ,3.75,https://www.epicurious.com/search?q=Grilled+Pork+Chops+with+Tomato+Peach+Relish
Date Pecan Pumpkin Squares ,4.375,https://www.epicurious.com/search?q=Date+Pecan+Pumpkin+Squares
"Chickpea, Eggplant, and Tomato Tarts ",4.375,https://www.epicurious.com/search?q=Chickpea%2C+Eggplant%2C+and+Tomato+Tarts
Tandoori Shrimp and Mango Salad ,5.0,https://www.epicurious.com/search?q=Tandoori+Shrimp+and+Mango+Salad
Collard Greens and Turnips with Ham Hock and Pepper Vinegar ,3.75,https://www.epicurious.com/search?q=Collard+Greens+and+Turnips+with+Ham+Hock+and+Pepper+Vinegar
"Radicchio, Fontina, and Goat Cheese Pizza ",4.375,https://www.epicurious.com/search?q=Radicchio%2C+Fontina%2C+and+Goat+Cheese+Pizza
"Parsnip, Yam, and Watercress Chowder ",4.375,https://www.epicurious.com/search?q=Parsnip%2C+Yam%2C+and+Watercress+Chowder
Rouille ,5.0,https://www.epicurious.com/search?q=Rouille
Poppy Cheddar Moon Crackers ,4.375,https://www.epicurious.com/search?q=Poppy+Cheddar+Moon+Crackers
Caruso ,0.0,https://www.epicurious.com/search?q=Caruso
Edamame and Carrot Salad with Rice Vinegar Dressing ,3.75,https://www.epicurious.com/search?q=Edamame+and+Carrot+Salad+with+Rice+Vinegar+Dressing
Roasted Carrots and Parsnips with Herbs ,4.375,https://www.epicurious.com/search?q=Roasted+Carrots+and+Parsnips+with+Herbs
Tepee Birthday Cakes ,4.375,https://www.epicurious.com/search?q=Tepee+Birthday+Cakes
Cider-Basted Turkey with Roasted Apple Gravy ,5.0,https://www.epicurious.com/search?q=Cider-Basted+Turkey+with+Roasted+Apple+Gravy
Corned Beef and Coleslaw Sandwich ,1.875,https://www.epicurious.com/search?q=Corned+Beef+and+Coleslaw+Sandwich
Vegetable Lentil Soup ,3.125,https://www.epicurious.com/search?q=Vegetable+Lentil+Soup
Orange-Cranberry Compote ,3.125,https://www.epicurious.com/search?q=Orange-Cranberry+Compote
Maida Heatter's Chocolate Cookies with Gin-Soaked Raisins ,4.375,https://www.epicurious.com/search?q=Maida+Heatter%27s+Chocolate+Cookies+with+Gin-Soaked+Raisins
Olive Oil Fried Eggs with Mozzarella and Harissa ,3.75,https://www.epicurious.com/search?q=Olive+Oil+Fried+Eggs+with+Mozzarella+and+Harissa
"Crab, Mango, and Mint Nori Rolls ",3.125,https://www.epicurious.com/search?q=Crab%2C+Mango%2C+and+Mint+Nori+Rolls
Rum Old-Fashioned ,3.75,https://www.epicurious.com/search?q=Rum+Old-Fashioned
"Shrimp, Avocado, and Noodle Salad ",3.75,https://www.epicurious.com/search?q=Shrimp%2C+Avocado%2C+and+Noodle+Salad
"Linguine with Red Bell Pepper, Walnuts and Parmesan ",2.5,https://www.epicurious.com/search?q=Linguine+with+Red+Bell+Pepper%2C+Walnuts+and+Parmesan
Cherry-Almond Trifle ,4.375,https://www.epicurious.com/search?q=Cherry-Almond+Trifle
Bean Burrito Casserole ,3.75,https://www.epicurious.com/search?q=Bean+Burrito+Casserole
Mashed Potato Cakes with Green Onions and Sesame Seeds ,2.5,https://www.epicurious.com/search?q=Mashed+Potato+Cakes+with+Green+Onions+and+Sesame+Seeds
Cream of Watercress Soup with Pan-Seared Scallops ,4.375,https://www.epicurious.com/search?q=Cream+of+Watercress+Soup+with+Pan-Seared+Scallops
